username,date,content,video_title
@mrsgisellesclass4754,3 years ago,Her best album indeed 🙌🏻,Madonna - Nothing Really Matters (Official Video) [HD]
@mihaelaglont4540,1 year ago,Me❤,Madonna - You'll See (Official Video)
@eriklw6502,10 years ago,Madonna just rules...................plain and simple. ...............nothing more to say.,Madonna - Vogue (MDNA World Tour)
@alexslater6456,2 years ago,So beautiful.,Madonna - The Power Of Good-Bye (Official Video)
@WooYounglan,1 month ago,ㅂ7,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@jembhz,7 years ago,That's called empathy... There's nothing wrong about it bro,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@leokimvideo,8 years ago,"Absolutely, she had a huge influence in the 80's and beyond.",Madonna - Borderline (Official Video) [HD]
@dani2go598,5 years ago,Ohhh ist has,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@LenoraBooker-d7e,1 month ago,I remember when l was turned twenty years ago back in 39 years ago in 1987.,Madonna - Who's That Girl (Official Video)
@boglarkakiss2588,5 years ago, @carybeweary7209  m,Madonna - Girl Gone Wild (Official Video)
@DaneLovell-k3w,2 months ago,😂😂😂😂😂😂😂❤❤❤❤❤❤🌎🌎🌍🌍🌏🌍🌏🌏🌍,Madonna - Take A Bow (Official Video) [4K]
@lawrencejelsma8118,4 years ago," @dont_bother_responding_coward  ... ? Only to you! I bought Die Another Day not for the movie (although not a bad to watch again and again one) but for that European sword fighting master tone Madonna featurette music video.  It has a deep Russian type beat.  Live and Let Die, View To A Kill do lead to high bar masters of James Bond music but I love this one too.",Madonna - Beautiful Stranger (Official Video) [HD]
@carlosvazquez3263,5 years ago,BLESS YOU FRIEND STAY WELL MASTER GUNNY SGT USMC,Madonna - Who's That Girl (Official Video)
@antoniogrigoli3642,3 months ago,❤️‍🔥 💯👏🏻✍🏻,Madonna - Secret (Official Video) [HD]
@Ana-iw2lx,4 years ago,I heard she wrote it for Charlie Sheen. A true honor. Lucky guy.,Madonna - Crazy For You (Official Video)
@darrenroe8570,3 years ago,Sorry for your loss,Madonna - Take A Bow (Official Video) [4K]
@BABYjessie2009,4 years ago,Queen 👑❤️💎,Madonna - Cherish (Official Video) [HD]
@emiliyam19,2 years ago,She's truly amazing! ❤,Madonna - The Power Of Good-Bye (Official Video)
@cozyug9077,2 years ago,14 years ago i had 6 years old. But i love this performance so much <3,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@claudioosorio2418,1 month ago,Anyone 2028?,Madonna - The Power Of Good-Bye (Official Video)
@saidakhaitar8915,3 years ago,Saiacicicavec-nemer-oui-1-top,"Madonna, Maluma - Medellín"
@Cheetos.Random,1 year ago,Acá desde Colombia bro 🗣️🔥🔥🔥🔥,"Madonna, Maluma - Medellín"
@audiocongdom,3 years ago,Ikr,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@gracetylinski940,6 months ago,Me❤,Madonna - Sorry (Official Video) [HD]
@worldsim37,2 months ago,2000 - 2010 the golden era of music,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@Lizzyjesus247-wg1yb,1 month ago,Yes! Lol 😆 ❤❤❤,Madonna - Crazy For You (Official Video)
@Derek-k3b3k,5 months ago,I AM IN LOVE WITH MADONNA I DONT EVEN KNOW HER I LOVE HER SHES SO GOOD ❤,Madonna - Don't Tell Me (Official Video) [HD]
@magalilecourt5640,1 year ago,"PATRICK HERNANDEZ L'A CRÉER, AUCUNS RESPECTS POUR CETTE HOMME,COMME BIEN D'AUTRES","Madonna - Vogue (12"" Remix) [Official Video]"
@queenbalec915,4 years ago, @hanschouwman4536  she's in her 60s but moves like a 20 year old,Madonna - 2012 Super Bowl Halftime Show
@sarinaschulze4761,4 years ago,Me,Madonna - Who's That Girl (Official Video)
@andyshen6932,3 weeks ago,​ @JohnAndrewDean-q1w sure❤❤,Madonna - Ray Of Light (Official Video) [HD]
@brianfranklin9715,6 years ago,Virgo X agree,Madonna - Justify My Love (Official Video) [HD]
@miked2075,6 months ago,So he married a Napoletana?,Madonna - Don't Cry For Me Argentina (Official Video)
@jayla___,2 years ago,girl .,Madonna - Vogue (MDNA World Tour)
@commentspae,6 years ago,"It was released in 2000 exactly, YouTube was created in 2005. Are you sure you phrased this correctly?",Madonna - Music (Official Video)
@DianaMyrto,1 year ago,Me hello from Albana,Madonna - La Isla Bonita (Official Video)
@juliecruz1696,4 years ago, @fiftyone5151  q ml,Madonna - 2012 Super Bowl Halftime Show
@amnesiac5361,4 years ago,"Obviamente esa es sólo tú opinión, mira que para mí este remix es el peor. Y tengo 27 años... y he escuchado muchos remixes estupendos de ella. 😎",Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@Delfy_S,4 months ago,Me,Madonna - Into The Groove (Official Video)
@ronaldrodriguez9601,3 years ago,"Pre-Evita vocals and yet, she delivered with a tone that soubds vengeful, strong and angsty.",Madonna - You'll See (Official Video)
@2Katrianefelix,3 years ago,²p,Madonna - Who's That Girl (Official Video)
@jojoaugustus,6 years ago,👏👏👏👏👏👏👏👏👏👏👏,"Madonna, Quavo - Eurovision Song Contest 2019"
@Ani-mo7ex,3 years ago,Coz her name is Madonna!,Madonna - Frozen (Official Video) [HD]
@rominaramirez4355,11 months ago,Me 🇦🇷,Madonna - Don't Tell Me (Official Video) [HD]
@jjj-11,1 year ago,Your joking.,Madonna - Into The Groove (Official Video)
@halid4740,2 years ago,Several sectarian icons in this clip !!! Should be to dangerous !,Madonna - Frozen (Official Video) [HD]
@naimaboukhouf,3 years ago,"One her best song
She looks so smart with incredible to Voice",Madonna - You'll See (Official Video)
@JamesCimino,4 years ago, @CandyKarma  they said it was the first time they didn’t drop them. During the rehearsal it was dropped all the time hahaha,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@mtoro985,6 years ago,Is he dead?,Madonna - Beautiful Stranger (Official Video) [HD]
@br_Eoh,11 years ago,She never left. There's only one Queen and that's Madonna.,Madonna - Living For Love
@Paul94096,6 years ago,We don't talk about this iconic collab entirely enough.,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@sarascialdoni.,10 months ago,❤,Madonna - Express Yourself (Official Video)
@queenofdarkness6883,6 years ago,LMFAO 😂😂😂😂😂omggg,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@ВладиславСергеев-з8н,3 years ago,Алла Пугачёва тоже. И что?,Madonna - Like A Virgin (Official Video)
@vertbeke7977,2 years ago,freakin',Madonna - 2012 Super Bowl Halftime Show
@madonnad2258,6 years ago,3:17,Madonna - Girl Gone Wild
@iconicintuitive,1 month ago,"​ @alanstewart582 my friend said that he looked like an older, dark skinned version of my son, Alec, and he does lol",Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@Hiho6172,1 year ago,"This is a bold statement given Michel Jackson and Freddy Mercury even existing but alas, I love this song so I let this pass.",Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@isaiahwelch8066,1 year ago,"I think of this, I hear both Legend of Vox Machina, as well as Halo: Reach.

Fits right in with the song, ""The Call.""",Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@evertondrakes4550,9 months ago,Same here. The greatest emotional Song ever sung. I think it’s more. emotional than “Calling”.,Madonna - Don't Cry For Me Argentina (Official Video)
@kleberaugustoandrademachad4309,3 years ago, @IsaacASMR  tent TASY kisss,Madonna - 2012 Super Bowl Halftime Show
@user21551,4 years ago (edited)," @vladimirlutov3489  Красивая песня, спасибо! Слава Богу, что поправились! 🙏",Madonna - You'll See (Official Video)
@Pupsik-in36,2 months ago,Мадонна - легендарная женщина!!!,Madonna - Vogue (MDNA World Tour)
@SIZERRULE,1 year ago,Always and forever.... LONG LIVE THE QUEEN 👑👑👑,Madonna - Sorry (Official Video) [HD]
@ronaldrodriguez9601,5 months ago,"100M in Nov 2025. Watch The Power of Goodbye (97M), Into The Groove (95M) and Crazy for You (94M) after. 🎉🎉🎉🎉🎉",Madonna - Sorry (Official Video) [HD]
@RDrRD1989,9 years ago,Yeah!!! This song is SO GOOD!!!,Madonna - Girl Gone Wild
@alessio272,2 years ago,It was a time that these millennials could experience,Madonna - Crazy For You (Official Video)
@monsieurx5728,11 months ago,"ME… stream everyday SORRY
Another 100M v soon",Madonna - Sorry (Official Video) [HD]
@helgafever768,3 years ago,American Pie was #1 in the UK as well,Madonna - American Pie (Official Video) [HD]
@krzysztpfpiotrowski2642,6 years ago,I love :))) lol :),Madonna - Hung Up (Official Video) [HD]
@prophetmadonna3744,6 years ago," @vividworld101  You are ruining the video for other people, because you want your NOSTALIA plastered on everyone else perception. Give that impression in 7 months, when the thrill of the NEW video has mellowed down. This video is sizzling hot and you want to pee on it with your mellow drama.","Madonna, Maluma - Medellín"
@Abeja_deAbejorro,5 months ago,Yo ❤,Madonna - Music (Official Video)
@mandrag2137,1 month ago,"""Get up, Ser !""",Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@AndiSulaj-tp7zs,1 month ago, @piowilk8177  how did you comment without listening 😂,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@alexarkadios9108,5 years ago,As they should be since she took this from ballroom subculture,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@JoeyGonzalezFineArt,12 years ago,I love Madonna - Still MTV #1 Live Performance. Not even GAGA get close to her performances. ,Madonna - Vogue (MDNA World Tour)
@brandonaldaymachuse6669,4 years ago,It's her best side,Madonna - Die Another Day (Official Video)
@timemmovimento,1 year ago,Eu❤,Madonna - Cherish (Official Video) [HD]
@yosoyesaaleph,7 months ago,2025🎉,Madonna - Frozen (Official Video) [HD]
@layee-n4g,3 years ago,periodt,Madonna - Celebration (Official Video)
@mattmingo7694,2 years ago," @raccuia1  Puttin’ her tongue up in Austin’s ear while driving, “shaggadellic, Baby!” - it’s only kinky the firs COUPLE ‘o times….",Madonna - Beautiful Stranger (Official Video) [HD]
@LaimaAndGiltine,1 year ago,Exactly,Madonna - Like A Prayer (Official Video)
@simonbhatt4013,1 year ago,An actual comment by Madonna :) wow,Madonna - Open Your Heart (Official Video) [HD]
@marchean83,5 years ago, @clairestephens4916 It's an official vevo vid. Many likes may also mean that her fans simply liked it. Don't you think?😁,"Madonna, Quavo - Eurovision Song Contest 2019"
@Cyberium,5 years ago,"I like Madonna's older songs more than her new ones, this is one example.",Madonna - Papa Don't Preach (Official Video) [HD]
@VenusAxe,10 years ago,Juan Licera I agree with that!!,Madonna - Ghosttown
@michelelaraia7358,5 years ago,I already knew It🇮🇹👍,Madonna - Girl Gone Wild (Official Video)
@inesayerbecintra3401,7 months ago,🫶me,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@soulmagiccollective,5 months ago,Only Ai 😅,Madonna - 2012 Super Bowl Halftime Show
@ceebee3083,6 months ago," @cliff9685  Honestly, what's the difference. 70 yo is not gonna catch a lot of eyes anyway but at least she was looking super fine till early 60s.",Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@Olivia-W,5 years ago,It's epic and I love it too.,Madonna - Die Another Day (Official Video)
@gerazo3969,10 years ago,+Sliver Davis. me too 😍😍,Madonna - Borderline (Official Video) [HD]
@madonnasrose7289,5 years ago,Tänapäevases maailmas on Madonna keha noorem kui ta hääl kui mõelda selle peale kui palju ta keskmiselt jõudu teinud on. Muidugi Madonna keha on tugev ja tervislik ja sellekohased hälbed sügavalt ebaloomulikud. Sel juhul on tal lihtsalt halb söök. Ja staarid peaksid ju ise saama valida kõige parema söögi. Söögi ja hääle ühendus..,Madonna - Girl Gone Wild
@MHaffiezMNazri,6 years ago,"I mean, wow! Always a blueprint story when it comes to this huh :'(",Madonna - You'll See (Official Video)
@Nobody-df4is,2 years ago,This song is getting better every year. Hilarious.,"Madonna, Quavo - Eurovision Song Contest 2019"
@gardenseekers,9 months ago,"Written, produced and instruments performed by Lenny Kravitz. Oh.. and the background chants.",Madonna - Justify My Love (Official Video) [HD]
@chris-tg1hv,1 year ago,Except when Biden is talking,Madonna - Hung Up (Official Video) [HD]
@hippo440,3 years ago," @asiyobellema  No??  MJ's superbowl was GREAT but after him they went back to inviting random acts no one listens to and the production on Madonna's halftime show was simply much better. and after her halftime show, we got Beyoncé, Bruno Mars, Katy Perry, Beyoncé AND Bruno at the same time, and Lady Gaga all back to back.  She started the GOLDEN era of halftime shows.",Madonna - 2012 Super Bowl Halftime Show
@joooooooooohn35,4 years ago,Delusion,Madonna - Ray Of Light (Official Video) [HD]
@pikican6126,7 years ago,❤️,Madonna - Papa Don't Preach (Official Video) [HD]
@Maryan_002,4 years ago,Para que veas que la edad es solo un número,"Madonna, Maluma - Medellín"
@Alex-xh4dh,11 months ago,Я,Madonna - Don't Tell Me (Official Video) [HD]
@gregghanson6095,6 years ago, @artzeppy3502  ??????,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@최상근-c1s,2 months ago,응 한국에서도 듣고 있어^^,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@pawepak5053,1 year ago,Poland,Madonna - The Power Of Good-Bye (Official Video)
@gabrielavasconcellos728,5 years ago,I Love are song,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@treystephens6166,1 year ago,@ I’m not a Madonna Super Fan but she’s fine with me.,Madonna - Beautiful Stranger (Official Video) [HD]
@MartiniExtraDry,5 years ago,"How I LOVE choreo in this video, it's so exciting, I can't keep my eyes off of her",Madonna - Nothing Really Matters (Official Video) [HD]
@nicennice,5 years ago,Yep,Madonna - Beautiful Stranger (Official Video) [HD]
@MariaRamirez-fx7vl,1 year ago,"Can't blame you.

This video is also iconic lol",Madonna - Die Another Day (Official Video)
@sosababe6,4 years ago,Spiritually,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@didoamine9260,6 years ago,Rubik's Cube sory you think you going to hell or paradis,"Madonna, Quavo - Eurovision Song Contest 2019"
@rowlaanbennett7296,5 years ago,Right like i was born in 91 and i got to experience them AFTER the Peak of theyre success...i would pay to have been a teenager when Thriller or Purple rain First released,Madonna - Vogue (Official Video)
