username,date,content,video_title
@romukimsawa5844,8 years ago,Love this song <3<3!!!!!!,Madonna - Girl Gone Wild (Official Video)
@kasienkakaminska6915,2 years ago,Great voice,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@melihinata5350,5 years ago,"We are living in a bacterial world
And we are all bacterial boys-
UwU",Madonna - Material Girl (Official Video) [HD]
@robertpiarulli6230,3 years ago,Her vocals are amazing in this song,Madonna - Ghosttown
@gerardohernandezreyes968,4 years ago,Es una obra maestra no entiendo xq si esta en HD no lo promociona como es debido,Madonna - Express Yourself (Official Video)
@Dan-uv3vf,3 years ago,Not bias at all . 80s were the best. Today's music is shit,Madonna - Dress You Up (Official Video)
@justme7625,6 years ago,*grandma,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@Blueluise,4 years ago,"Drew, really, Eminem",Madonna - Ghosttown
@stefanozomparelli3961,1 year ago,I LOVE YOU LUISE VERONICA....ITALUANS DO  IT BETTER FOREVER....CIAO,Madonna - Papa Don't Preach (Official Video) [HD]
@alme7748,1 year ago,"Yeah,now everyone Is stressed , worry,tired,no sense Shopping in The web, trying to feel up their souls whith things they don't need....while Planet is about to colapse whith a third war,AND wheather change.....🥺",Madonna - Ray Of Light (Official Video) [HD]
@Mia-de8xf,5 years ago,"Is it techno or electroclash? I love it anyway, so aggresive yet inspires to keep on surviving.",Madonna - Die Another Day (Official Video)
@drivemou09,7 days ago,Hey yo,Madonna - La Isla Bonita (Official Video)
@williammills7503,1 year ago,And has the body of a 20 year old,Madonna - Sorry (Official Video) [HD]
@Mynameispoemiamaphillip,2 years ago,I do and I was born in the early 2010’s,Madonna - Open Your Heart (Official Video) [HD]
@DionisiaDiona,1 month ago,Listening fr Canada,Madonna - Don't Cry For Me Argentina (Official Video)
@mfpv_detroit8182,9 months ago,preparing for Mondays,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@patricksanttana,6 years ago,hii,Madonna - You'll See (Official Video)
@vikiabg,9 months ago,Who's listening in 2027?,Madonna - Back That Up To The Beat (Official Lyric Video)
@KabelkowyJoe,7 years ago,"I modern times being male is shamed but being strong female-male somehow is considered to be ok.. oh fuck logic, this is how it feels like for girl. Honestly in witch part of clip she is powerful? If she is cause uses man made toys.",Madonna - What It Feels Like For A Girl (Official Video) [HD]
@champion6919,10 months ago,"I dont know about that
""Blinding Lights""
""It's a small World""
""Iris""
""Hello""
""Respect""
""Like a Rolling Stone""
""Over the Rainbow""
""We are the Champions""
""Stayin Alive""
""Ive Had the Time my Life""
""Unchained Melody""
Are a few that come to mind that have this one beat",Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@alkabul,5 years ago,One of my favorites,Madonna - Rain (Official Video) [HD]
@cindyd.554,1 day ago,Yup,Madonna - Dress You Up (Official Video)
@yyyroger,5 years ago,I wathcing Madonna now in this time covid 19 . Old time wonderfull!!!!,Madonna - You'll See (Official Video)
@thibaultphilippe6195,1 year ago, @Dinglehoppers779  That's... that's a joke bud. Chill down please and get you a hot chocolate will you ? You seems a bit stressed out :D,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@carinasilva5358,9 months ago,😅,Madonna - Hung Up (Official Video) [HD]
@Sara-hx9xr,2 years ago,25July2023,Madonna - Don't Cry For Me Argentina (Official Video)
@carrero741,8 months ago,Me 🎉❤,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@cassandjsoo3345,6 years ago,Queen!!!!!,Madonna - Beautiful Stranger (Official Video) [HD]
@CHSMorrisseau,3 years ago,"Aged 54, people!! Athletes admire her!!",Madonna - Vogue (MDNA World Tour)
@ismaelms9778,5 years ago,Lmao,Madonna - Hung Up (Official Video) [HD]
@TheSection59,4 years ago, @ro_______1212  i would dance with them,Madonna - Celebration (Official Video)
@avinashsonawane6952,10 days ago,😂,Madonna - La Isla Bonita (Official Video)
@pablodicosta,6 years ago,"do it! don't listen to those assholes who tell you not to come... every part of Argentina has nice places to see, even our capital Buenos Aires.",Madonna - Don't Cry For Me Argentina (Official Video)
@Cremedelacreme-012,10 months ago,I don't like this remix,"Madonna - Vogue (12"" Remix) [Official Video]"
@bennyhilla2558,5 years ago,me.,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@girlygirl44,1 year ago,Thank you for this very informative speech🙄,Madonna - Back That Up To The Beat (Official Lyric Video)
@SimbaandBuujiBuuji,7 months ago,"I'm old enough to remember the severe criticism she received for this song, they said it was blasphemy!! Ignorance.",Madonna - Like A Prayer (Official Video)
@vertbeke7977,3 years ago,Great,Madonna - Who's That Girl (Official Video)
@kevinsaxon4182,1 year ago,Thank you!,Madonna - Music (Official Video)
@laylagrace1265,5 years ago,Who is here because of miss crystal methyd 💗💗,Madonna - Ray Of Light (Official Video) [HD]
@digimon916,2 years ago,it was a hit. i freakin was DONE hearing this song over and over everywhere 😂💀,Madonna - Music (Official Video)
@paulkarp958,1 year ago,51 and totally with ya bud !! She was our vixen godess back in the day.,Madonna - Beautiful Stranger (Official Video) [HD]
@walburgavondrachenberg2496,4 years ago,One of the best cover-songs performed by madonna !,Madonna - American Pie (Official Video) [HD]
@howielong2835,3 years ago,"Love This Innovative Song!
🎼❤️🎼",Madonna - Back That Up To The Beat (Official Lyric Video)
@larrydiaz4418,2 years ago, @PWL_REMIX   yes I am quite aware of this.. thank you,Madonna - Jump (Official Video) [HD]
@markdevonport3274,1 year ago,POV: you drink red bull,Madonna - Ray Of Light (Official Video) [HD]
@oompaloompa1840,6 years ago,Sensitive Spirit Even Madonna said Britney is the heir to her throne😗 she is,Madonna - Like A Virgin (Official Video)
@francesconero1953,3 years ago,BuonA..notte...da..Alessia...sss..by...gio..sss...primo.. music...company...Milano.. italy...ciaooooooooooo,Madonna - Sorry (Official Video) [HD]
@TheSection59,4 years ago, @anamedeiros2102   dance yes? :),Madonna - Celebration (Official Video)
@leeannkaluakini1890,3 years ago,So true,Madonna - Material Girl (Official Video) [HD]
@l3onprid3,2 years ago (edited),Easily agree. Live to tell is 2nd place to me.,Madonna - Frozen (Official Video) [HD]
@h.renecoburn7460,5 years ago,I was in the 2nd grade and we adored Madonna.,Madonna - Borderline (Official Video) [HD]
@hamadilila3560,11 days ago,Très belle chanson souvenir souvenir la belle époque avant souvenir souvenir 😢😢😢😢,Madonna - La Isla Bonita (Official Video)
@johnb.dambrosio2286,2 months ago,​ @RCGlahn Madonna had most of hers done by Directors in the beginning of her career!,Madonna - Vogue (Official Video)
@zedearl5181,5 years ago,I’m listening God DAMN I’m listening 😂😂,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@dbuck1964,6 years ago,Good for you. This is a fighting back type of song; fill your playlist with them. 💪🏻💪🏻,Madonna - Die Another Day (Official Video)
@passthecoffee5625,3 weeks ago,"Exactly. They mock the public. ""Not everyone is coming to the future. ...not everyone that's here is going to last..""  the wake up message is at least spot on. Humans need to wake up. These globalists are literally feeding off your Prana to them. It's disgusting. Madonna is in the club and 99.9 % of us aren't so we shouldn't celebrate them... I used to like her music until I figured out what she was about. She was fun in the early 80s but this cabalistic version is not ok. I saw the ""frozen"" video of hers. She essentially cast a spell on whomever is listening throughout the entire song. Make sure to pray or cancel that away!","Madonna, Quavo - Eurovision Song Contest 2019"
@DerPanzerGeist,7 months ago,"The music of a final stand. ""Let's make the end memorable.""",Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@darynrussell2898,3 years ago,Yes.,Madonna - Borderline (Official Video) [HD]
@thebookwasbetter3650,2 years ago,2024: Why are they playing this on the oldies station? It came out in 1998 which was only like 10 years ago.,Madonna - Ray Of Light (Official Video) [HD]
@thierriemagno,10 years ago,"I couldn't say better words, my friend! She is The Queen!",Madonna - Ghosttown
@Derek-qu8qi,4 months ago,Who is her is 2099?,Madonna - La Isla Bonita (Official Video)
@imahamo1,6 years ago,"Does that even matter? The song is called MUSIC, not WHAT TEAM DO YOU BAT FOR. 😂😂😂.",Madonna - Music (Official Video)
@juanpablolopezlopez1755,6 years ago,"nadie se lo imagino , esto ahora si se esta descontrolando, que video tan raro","Madonna, Maluma - Medellín"
@arienkdianty3405,1 year ago,2024 anyone?,Madonna - Back That Up To The Beat (Official Lyric Video)
@ASHREENALORELLELORRYBECCABECKS,5 months ago,​ @MartinDBRV  My Father And My Brother And My Sister And I Are Related To Madonna ❤❤❤❤❤❤❤❤❤❤❤❤,Madonna - Secret (Official Video) [HD]
@charabotte1,9 months ago,you never heard of micheal jackson then ?,Madonna - 2012 Super Bowl Halftime Show
@JacobSmith-yh7yo,3 years ago,2022!,Madonna - Jump (Official Video) [HD]
@retroworld1971,10 months ago,Stop!!,Madonna - Live To Tell (Official Video)
@TASIAawful1,5 years ago,😂,"Madonna, Quavo - Eurovision Song Contest 2019"
@marvinyao2888,5 years ago,me,Madonna - Nothing Really Matters (Official Video) [HD]
@fernandorodriguez5002,11 months ago,Me,Madonna - Don't Tell Me (Official Video) [HD]
@markventrillo2582,1 year ago,👏👏👏👏 me!!!!!!,Madonna - Girl Gone Wild (Official Video)
@juanrepetti1812,4 years ago,Pp,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@swiftieforever9793,7 years ago, @Vigilante-k4q  Britney spears,Madonna - Like A Virgin (Official Video)
@mayelcarmona9466,10 months ago,Oye siiii😂❤,Madonna - La Isla Bonita (Official Video)
@samosler4009,8 years ago,"RH still sold 1.2 million and MDNA 2 million,  the 12th biggest selling album of 2012 worldwide.   Hardly flops.  Not to mention her insanely successful tours,  $1 BILLION dollars made in the last 10 years with 3 tours.  And this song is gorgeous,  if Madonna released in in 1995 when she was 20 years younger it would of went to #1 along with Take a Bow.",Madonna - Ghosttown
@Mysteriuminiquitatis1998,4 years ago, @Happygrowercbris420  I think they mean it’s one of the best of her more recent songs. Her career spans over 30 years so this is more modern compared to a lot of her older work.,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@Casperpoo-293,3 months ago,It just has,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@karlah3638,9 years ago,chiquilicuatre,Madonna - Vogue (MDNA World Tour)
@healthandwealthdiva,10 months ago,Here for the factory boyz!!!,Madonna - Express Yourself (Official Video)
@c.l.m.4726,5 years ago,Moves your soul. Makes you cry.,Madonna - Frozen (Official Video) [HD]
@MuhammadFerdous-c7j,1 year ago,Lana del ray who?,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@artemiosandoval2032,5 years ago,I’ve been listening to this song since it came out.,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@akristiepowell8002,8 years ago,kREATIV-WHITOUT LOVE IN THE VOICE,Madonna - Living For Love
@Christiane-w5e,5 months ago,Hélas on ne choisit pas ses racines,Madonna - Frozen (Official Video) [HD]
@scottgarner1514,6 years ago, @leonardodossantosbuzatto6896  me to,Madonna - Ghosttown
@FV4030,4 months ago,Sick of it,Madonna - True Blue (Official Video)
@andrewbillek9209,2 years ago,she looks like  lisa kutzer,Madonna - Dress You Up (Official Video)
@sillylittleash,2 years ago,78 years ago and still kicking ass with your music tastee,"Madonna - Vogue (12"" Remix) [Official Video]"
@francoisfrenchman4941,4 years ago,if you don t like?,Madonna - Papa Don't Preach (Official Video) [HD]
@xaviandjenny5749,4 years ago,Same,Madonna - Frozen (Official Video) [HD]
@jorrgfromage9929,5 years ago,3:40 that staircase is so dangerous,Madonna - Papa Don't Preach (Official Video) [HD]
@show691,9 days ago,Yes from India ❤,Madonna - La Isla Bonita (Official Video)
@juanmanuelnaranjoarango8897,1 year ago,Please add  Don't Cry for me Argentina to that list,Madonna - The Power Of Good-Bye (Official Video)
@pedro0268,5 years ago,it's one of the worst tracks to me!,Madonna - Lucky Star (Official Video)
@electroliteg1,5 years ago, @flyinghorseknuckles  👍❤️,Madonna - Crazy For You (Official Video)
@edburke1929,2 years ago,Same,Madonna - Borderline (Official Video) [HD]
@jason3421,2 years ago,"Hey, if you've got Doc and Marty on speed dial, I'm all for it. It would be nice to go back and invent Youtube. :-D",Madonna - Open Your Heart (Official Video) [HD]
@vertbeke7977,2 years ago,🐐🔥🎸♥️👍,Madonna - Secret (Official Video) [HD]
@kevinronske9894,1 year ago,her best song,Madonna - Crazy For You (Official Video)
@omarimaynard1530,4 years ago,THX,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@ASHREENALORELLELORRYBECCABECKS,5 months ago,​ @stevencantrellzenroom7383  My Father And My Brother And My Sister And I Are Related To Madonna ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Madonna - Secret (Official Video) [HD]
@TeleeFONE,3 years ago, @Tv-qj2xm  Music is a better album than Confessions On The Dancefloor.,Madonna - Nothing Really Matters (Official Video) [HD]
@Alan-s8i9m,1 year ago (edited),FELICITY 😅,"Madonna - Vogue (12"" Remix) [Official Video]"
@superunknown831,2 years ago,"The new millennium was coming, the cold air of a dark 1999 night was in the air. Movies were great, music was magical. Madonna was already an icon and at this point she was simply running victory laps in the music industry. But this song hit different. Honestly, although I was young, I never took the 90’s for granted. I enjoyed every minute of it. It really did feel like one big summer.",Madonna - Beautiful Stranger (Official Video) [HD]
@jtrover,6 years ago,"I give a shit. I also know how you feel. I was too young to drive yet, but still remember that time fondly. I think of memories like that all the time.",Madonna - Cherish (Official Video) [HD]
@AKS-lq4mn,1 day ago,I am from here....,Madonna - La Isla Bonita (Official Video)
@michaelscott130,10 months ago,Don’t forget “Get Smart” as well,Madonna - Beautiful Stranger (Official Video) [HD]
@irinairina6459,2 years ago,I'm here,Madonna - You'll See (Official Video)
@juan96142,1 month ago,😂💩💩💩💩💩Bad show bonny,Madonna - 2012 Super Bowl Halftime Show
@ДианаПанова-о4ю,2 months ago,2026,Madonna - Secret (Official Video) [HD]
@Abbotttdesign,1 year ago,Is that better than a teen in the 90s??,Madonna - Lucky Star (Official Video)
@Red_Rebel,4 years ago,I cherish this video specially now that it’s HD.,Madonna - Cherish (Official Video) [HD]
@ВиталийКостенко-р4м,10 months ago,Всегда Ана ведя ту стаю тот позади за ней храмая взглядом есть аставь веди даковыляю люблю.аставь.и уходи,Madonna - Celebration (Official Video)
@ladymoriarty5553,7 years ago,Josie Doodle-Doo The Chauffeur by Duran Duran or Erotica by Madonna are something too,Madonna - Justify My Love (Official Video) [HD]
@princerechebei12,1 month ago,“That beats proppaaaa”,Madonna - Into The Groove (Official Video)
@fliu5282,3 years ago,yup. age 55 i attended one concert in my life one that is Madonna Concert 30 yrs prior.,Madonna - Hung Up (Official Video) [HD]
@Vane-m8m-e3z,1 year ago,Acá!,Madonna - The Power Of Good-Bye (Official Video)
@mariostroh9268,8 months ago,one of the coolest videos a performer has ever released… there‘s only one queen!!!!,Madonna - Sorry (Official Video) [HD]
@gsxr2fst498,1 year ago,Remember my mom rocking this when I was sitting in the back seat of her 1986 iroc z28,Madonna - Crazy For You (Official Video)
@kw6168,6 years ago,Carlos Eduardo Iunq 🙋🏼‍♀️,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@Dirtydirtyshoes-n4j,1 year ago,And One direction😂,Madonna - Like A Prayer (Official Video)
@kathykaminska3676,5 months ago,Meeee❤,Madonna - Secret (Official Video) [HD]
@NazriB,3 years ago,Lies again? Bench Warmer Olympic Medals,Madonna - Take A Bow (Official Video) [4K]
@annaveselova9434,3 weeks ago,Я здесь. Почему то захотелось его пересмотреть спустя много лет.😊,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@larrycrabs5995,4 years ago,Not true. My Uncle Teddy did.,Madonna - Express Yourself (Official Video)
@xenia1k1,3 years ago, @ii-wt9qp  тем не менее в 50 лет иметь такую форму- это дорогого стоит),Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@NadiaPyke,1 year ago,Favourite Maddie Track.. Seen her perform it live ❤️,Madonna - Open Your Heart (Official Video) [HD]
@richbones8419,7 years ago,Poor is the man whose pleasures depend on the permission of another.,Madonna - Justify My Love (Official Video) [HD]
@alphabetamusic7,4 years ago,"Ray of Light, Music, and Confessions are great. The best three late 1990s / early 2000s pop albums!",Madonna - Sorry (Official Video) [HD]
@stevepettit2064,2 years ago,Yeah talk about tight record companies i got a clip of her on the tube doing holiday same year same dancers all same clothes boy has that all changed.,Madonna - Lucky Star (Official Video)
@rachymashabazz5648,2 years ago,Indonesia,Madonna - The Power Of Good-Bye (Official Video)
@cintyafarias3909,7 years ago,Here 24 de enero de 2019,Madonna - You'll See (Official Video)
@indiegirl9882,3 years ago (edited), @alfonsoacho7360  Nope. Frozen and Ray of Light were the huge hits off this album. The other singles struggled which is a shame because Power of Goodbye is one of my favourite Madonna songs,Madonna - Nothing Really Matters (Official Video) [HD]
@whoooiswho,2 months ago,"​ @juliothia8957 Madonna siempre estuvo, está y estará adelantada a su época. ELLA revolucionó la industria femenina en el pop, gracias a ella existen la mayoría de divas del pop. 
La única que está a la altura de MJ 🗣️🔥",Madonna - Vogue (Official Video)
@iloveleblanc,7 years ago (edited),"tera0865ab Mariah Carey is the best selling female artist of all time, meanwhile Madonna is the most successful one, because she sold 300M copies of albums at 60 while Mariah sold 280M at the age of 47.",Madonna - Music (Official Video)
@dartelivedyna5774,8 years ago,Great!!!,Madonna - Ghosttown
@hunterwoof,10 months ago,But not mine,Madonna - Music (Official Video)
@ЖоржМилославский-р3с,3 years ago,"Wow,holy times when you could recognize her))",Madonna - Beautiful Stranger (Official Video) [HD]
@itsbritneybitch7524,9 years ago,FaceStudioByG So ur also a Britney fan? YAY!,Madonna - Girl Gone Wild (Official Video)
@shibba2517,4 years ago,Nostalgia,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@HeatherHolt,2 years ago,So sorry your momma passed. That is so sad. I hope you have a lot of great memories with her.,Madonna - Take A Bow (Official Video) [4K]
@annifridl2820,5 years ago,"It was the best I have to say. The best music, the best fun without mobile phones.",Madonna - Lucky Star (Official Video)
@davidibarra9276,10 years ago,trent lange She is not in the list of people who have sold more records. Local artists do not sell those amounts,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@nemoakaguam,11 years ago,David Kal she just took her sixth grammy! She won!! :DD,Madonna - Living For Love
@austinlynnmontgomerydavis2000,6 years ago,My mom was a baby of the 80s lol born 1982,Madonna - Into The Groove (Official Video)
@DonnaAgrinsonis,3 years ago,Definitely!,Madonna - 2012 Super Bowl Halftime Show
@muhammadbilalmirajdin3764,4 years ago,Madonna just EXPRESS YOURSELF!,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@MaterekMaterski-b1n,10 months ago,"Panie pan wersja limitowana 

Za droga 

Kogo na cię stać 

4 adresy jak byk",Madonna - Celebration (Official Video)
@deborahfernanades739,5 years ago,Im 49 feel like 16 too.lol,Madonna - Borderline (Official Video) [HD]
@FranklinPierce1852,5 years ago,I agree 💯 percent,Madonna - Cherish (Official Video) [HD]
@tonybensley6246,4 years ago,I'm so sorry! I hope that you've started to experience some healing. :(,Madonna - Borderline (Official Video) [HD]
@nurezdawood8363,5 years ago,Very true and well said,Madonna - Don't Cry For Me Argentina (Official Video)
@sashabertold3731,6 years ago,Maybe it was all too much:),Madonna - Ghosttown
@aliciaa.1787,3 years ago,"I am a big Madonna fan. I grew up with her, as a teen who enjoyed her music.  She has evolved and moved with the times. She was and still is my inspiration!!! She is a wonderful artist and a good mother too.",Madonna - Dress You Up (Official Video)
@lolitadelrey4403,11 years ago,lol,Madonna - Living For Love
@3anaurv2,11 years ago,"the real sellings are 1 nana mouscouri 2 céline dion 3 madonna.
               ",Madonna - Jump (Official Video) [HD]
@Isdorianthere,1 month ago,'Follow that tune',Madonna - Into The Groove (Official Video)
@allanmhanson,5 months ago,"​ @joescofield6159 nope, it's Frozen.",Madonna - Frozen (Official Video) [HD]
@javiervargas7395,5 years ago,Vogue. Una de las canciones mas iconicas de la reina. MADONNA QUEEN OF POP. Love this song. 🇵🇪,"Madonna - Vogue (12"" Remix) [Official Video]"
@williambunce241,2 years ago,Such a great song so pleased your son loves it 😊,Madonna - Into The Groove (Official Video)
@arkadiuszjanczara3147,4 months ago,Włoszka korzenie,Madonna - Don't Tell Me (Official Video) [HD]
@ARTURGPAIS,7 years ago,"I'm here, from Brazil! :)",Madonna - Ghosttown
@yvesmanao7972,4 months ago,"2025, and Lucky Star continue to shine✨️☝️",Madonna - Lucky Star (Official Video)
@Leeggss,1 year ago,Yep after Babyface Tiny Desk!,Madonna - Take A Bow (Official Video) [4K]
@yvesmanao7972,6 months ago,"Madonna the Queen of PoP 😟✨️☝️
She compete since the 80 with M.J
for PoP tittles .Reinvented her music times 
after times to high level just WoW😮 september,2025",Madonna - Into The Groove (Official Video)
@alphalax7747,3 years ago,That makes no fucking sense,Madonna - Die Another Day (Official Video)
@rogerio-roger,1 year ago,My very best FOREVER,Madonna - Nothing Really Matters (Official Video) [HD]
@kuthreehdegone9583,9 years ago,Most successful female artist of all time thank you for your music <3<3<3!!!!!!!,Madonna - Celebration (Official Video)
@Xander0711,2 years ago,2023,Madonna - Open Your Heart (Official Video) [HD]
@ClawClau,4 years ago,Same!🤩🥰,Madonna - Who's That Girl (Official Video)
@javiergil5907,5 years ago,Amoooooooooooooooooooooo!!!!!!,"Madonna - Vogue (12"" Remix) [Official Video]"
@lauralouden2521,8 years ago,"pup lover 
This song marked the start of my whole preteen era ... love it .  I can listen to it over and over again and still not get tired of it x",Madonna - Borderline (Official Video) [HD]
@inplsartist,10 years ago,Janelle Aliyah lol,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@amyreiner5746,10 years ago,"Sebastian Sanchez  Si, ya sé que ustedes AMAN A MADONNA, eso está claro.. Hasta te viste todo el Rebel Heart Tour, obviamente que por INTERNET jajajajajajajajajaja... Y te parece que no baila?, creo que el nuevo tour de Madonna es más tranquilo que los anteriores... ella sigue siendo ágil... antes, cuando hacía mucho DANCE todos se quejaban que ya aburría de tanta música electrónica, querían algo más lento, más tranquilo, AHORA QUE LO HACE, todos dicen que no se puede mover, que la música es muy tranquila, que tiene que hacer más música dance jajajajaja... NADA LES VIENE BIEN!. A mi el album REBEL HEART me parece MARAVILLOSO, cada canción es preciosa... para un artista de más de 35 años de carrera, hacer un album como Rebel Heart es FABULOSO, y saber que sigue saliendo de gira MÁS ADMIRABLE AÚN!. Se sabe que ella NO VA A PARAR, les guste o no!. Y si les aburre a ustedes, los que son fans de alguien que NO EXISTE... Aquién le importa? jajajaja han pasado miles de artistas musicales que se suponía que serían SUPERIORES A MADONNA, parece que todos quieren llegarle a los talones pero nadie puede mover a Madonna de donde está, Gwen Stefani, Britney, Christina Aguilera, Mandy Moore, Hilary Duff, Geri Halliwell, cuántas tantas pasan HOY sin pena ni gloria y tuvieron su momento donde todos creimos que serían LA NUEVA REINA DEL POP!... El tiempo pone cada cosa en su lugar... todas pasan de largo, pero Madonna sigue ahí, Madonna sigue editando música nueva y saliendo de gira.. las demás NADIE LAS RECUERDA!",Madonna - Vogue (MDNA World Tour)
@michaeltsang548,4 years ago,I want to go back,Madonna - Music (Official Video)
@AndrePopBr,4 months ago,Me😊🎉11/08/25 🎬🎶🎶🎶,Madonna - Ray Of Light (Official Video) [HD]
@PrincessElena1,5 years ago,Britney 2001 VMA 🐍,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@Indigochild71,5 years ago,Queen,Madonna - Sorry (Official Video) [HD]
@rjpearsonIV,4 years ago,It doesn't feel so long ago from someone born in 1969 (me). This song always lifts my heart. So fresh everytime.,Madonna - Cherish (Official Video) [HD]
@Dennis867.,1 year ago,"#2024vogue*
🎉😊🎉😊🎉","Madonna - Vogue (12"" Remix) [Official Video]"
@abelrodriguez3386,5 years ago,Tbh Jaida should’ve been high over Crystal,Madonna - Ray Of Light (Official Video) [HD]
@grazmsp2473,4 years ago,"And the thing is, she still looks amazing! I mean ofcourse its fillers and all that but I don’t think it look bad at all. She looks like the empress she is. ❌🖤",Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@hiw9e8e7,10 months ago,Aya bambi,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@darrenjones3871,3 years ago,Yeah it was produced by one of my mates a Mr Wiliam orbit 👍👍,Madonna - Frozen (Official Video) [HD]
@StevenSannizzaro,4 months ago,I agree with you,Madonna - Material Girl (Official Video) [HD]
@inkoinfinity2,8 years ago (edited),"Shannon Rose It says 2006 cause it to do with the copyright,I don't know how many people I have explained this to.",Madonna - Music (Official Video)
@moreverite,4 years ago, @santiago6251  wtf,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@ShahidKhan-ke8fe,5 years ago,Every SINGLE artist in 1984 or whenever it was managed it without social media.,Madonna - Lucky Star (Official Video)
@성이름-c9g,2 years ago,아름다운 나라 아르젠티나❤,Madonna - Don't Cry For Me Argentina (Official Video)
@samuelnedelec3955,10 months ago,Oui je suis là de la part de la France 🇨🇵 🇨🇵,Madonna - The Power Of Good-Bye (Official Video)
@sabakarachi1,10 years ago,i know right this is so AMAZING.,Madonna - Ghosttown
@vickyhyde8173,5 years ago,She's amazing singer she's my favourite singer,Madonna - True Blue (Official Video)
@SLTYMILK,1 year ago,1:31 there it is,Madonna - Like A Prayer (Choir Version) [Vinyl Visualizer]
@michaelanthony1118,2 years ago,Was I the only one who loved this song!,Madonna - Who's That Girl (Official Video)
@MimiClau201,2 months ago,This music is my mantra songs tô 2026 🎉,Madonna - Jump (Official Video) [HD]
@Tomas_Hass,3 months ago,26 now,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@moraesvani7118,3 years ago,"Que invejosinho, faço igual... Madonna toujours","Madonna - Vogue (12"" Remix) [Official Video]"
@EmillyTheCrazyPikachu,3 months ago,Me too :D,Madonna - Material Girl (Official Video) [HD]
@rudozemeu3357,2 years ago,Madonna...,Madonna - Frozen (Official Video) [HD]
@lloydr64able,6 years ago,Madam x was christina aguilera's alta ego for her 2010 bionic album 🤔,"Madonna, Maluma - Medellín"
@VanydelValle,5 years ago,She will always be THE ONLY QUEEN,Madonna - Jump (Official Video) [HD]
@Bella-vf5my,4 years ago,YASS MATIRIEL GWORLLL💅😘🤩💖😍,Madonna - Material Girl (Official Video) [HD]
@小林孝至-t7f,4 years ago,nicetomeetyou,Madonna - Papa Don't Preach (Official Video) [HD]
@nadikabotheju5932,12 days ago,Heyyy🎉,Madonna - La Isla Bonita (Official Video)
@giovannymartinezmendoza56,4 years ago,"Simplemente impresionante la calidad y todos cantado sin efectos, voz de verdad increíble las coristas  y ella única, hermosa siempre Madonna más la compañía de los demás artistas .",Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@ileanavalerio8619,1 year ago,Lord who's that an old beau... Good luck hon 😂🌷,Madonna - Like A Virgin (Official Video)
@aprilthomas5485,5 years ago,The beat serious,Madonna - Don't Tell Me (Official Video) [HD]
@marcogoffredo1949,7 years ago,I can’t stand forever.Goffff...,Madonna - Sorry (Official Video) [HD]
@deja2889,4 years ago," @renanrpm  Oh and this comment is clearly saying ""There will never be another Madonna"", but you replied in some of your comments that Gaga is Madonna 2.0. How's that? Contradictory. I personally dont think Gaga and Madonna are THAT similiar, they have some things, but overall Gaga reminds me much more of MJ and David B. A matter of fact Gaga loves them, but does not love Madonna, nor that she respects her.",Madonna - Vogue (Official Video)
@cenkpattinsonist3506,11 years ago,This is best music video from her. Gj Madonna <3,Madonna - Living For Love
@nickbrown8350,4 months ago,Mimi hapa,Madonna - La Isla Bonita (Official Video)
@TeeLee-d2o,1 month ago,Poor is the man who needs the permission  of another man.,Madonna - Justify My Love (Official Video) [HD]
@omaririgoyen1234,9 months ago,All of her tracks are good.,Madonna - Hung Up (Official Video) [HD]
